n_angles,fbp_ssim,fbp_psnr,fbp_mse,fbp_re,unet_ssim,unet_psnr,unet_mse,unet_re
45,0.6054235100746155,27.720809936523438,0.0016901255585253239,0.20383982360363007,0.953427255153656,38.23062515258789,0.00015029250062070787,0.06078525260090828
45,0.6090291738510132,27.738176345825195,0.001683379989117384,0.20215287804603577,0.95428067445755,38.36362075805664,0.0001457598409615457,0.059485044330358505
45,0.6173161268234253,28.026077270507812,0.0015754045452922583,0.20253002643585205,0.9549559354782104,38.511722564697266,0.00014087292947806418,0.06056296452879906
45,0.6202203035354614,28.165021896362305,0.0015258003259077668,0.2052246630191803,0.9568511843681335,38.758155822753906,0.00013310188660398126,0.060613978654146194
45,0.613654375076294,27.8854923248291,0.0016272366046905518,0.2062164843082428,0.9553490877151489,38.430606842041016,0.00014352895959746093,0.06124460697174072
45,0.6353884935379028,28.587223052978516,0.0013844510540366173,0.17941907048225403,0.9543938040733337,38.795074462890625,0.00013197521911934018,0.0553956963121891
45,0.6155673861503601,27.991403579711914,0.0015880330465734005,0.20750442147254944,0.9558134078979492,38.55070495605469,0.00013961417425889522,0.06152651831507683
45,0.61100834608078,27.783166885375977,0.0016660317778587341,0.20770691335201263,0.9551549553871155,38.46141815185547,0.00014251410902943462,0.0607488751411438
45,0.6134801506996155,27.97271156311035,0.0015948829241096973,0.20904600620269775,0.955377995967865,38.50334930419922,0.00014114473015069962,0.062188465148210526
45,0.6077163219451904,27.79329490661621,0.0016621504910290241,0.2114754468202591,0.9542257785797119,38.31156921386719,0.0001475172903155908,0.06300082802772522
45,0.6087658405303955,27.804052352905273,0.0016580382362008095,0.2129192054271698,0.9543931484222412,38.31381607055664,0.00014744105283170938,0.06349313259124756
45,0.6144243478775024,27.99109649658203,0.0015881455037742853,0.21155878901481628,0.9546011686325073,38.43178939819336,0.00014348977128975093,0.0635911077260971
45,0.6121804118156433,27.80605697631836,0.0016572733875364065,0.2082011103630066,0.9527714848518372,38.30320358276367,0.00014780164929106832,0.062176406383514404
